season,teamId,gameType,teamName,teamCity,teamScore,opponentScore,assists,rebounds,blocks,steals,turnovers,fieldGoalsMade,fieldGoalsAttempted,threePointersMade,threePointersAttempted,freeThrowsMade,freeThrowsAttempted,plusMinusPoints,foulsPersonal,numMinutes,win,gamesPlayed,teamScoreTotal,opponentScoreTotal,assistsTotal,reboundsTotal,blocksTotal,stealsTotal,turnoversTotal,fieldGoalsPercentage,threePointersPercentage,freeThrowsPercentage,proportionThreePoint,losses,team,salary,teamScore_norm,teamScore_rank,assists_norm,assists_rank,rebounds_norm,rebounds_rank,blocks_norm,blocks_rank,steals_norm,steals_rank,turnovers_norm,turnovers_rank,fieldGoalsMade_norm,fieldGoalsMade_rank,fieldGoalsAttempted_norm,fieldGoalsAttempted_rank,threePointersMade_norm,threePointersMade_rank,threePointersAttempted_norm,threePointersAttempted_rank,freeThrowsMade_norm,freeThrowsMade_rank,freeThrowsAttempted_norm,freeThrowsAttempted_rank,fieldGoalsPercentage_norm,fieldGoalsPercentage_rank,threePointersPercentage_norm,threePointersPercentage_rank,freeThrowsPercentage_norm,freeThrowsPercentage_rank,proportionThreePoint_norm,proportionThreePoint_rank,plusMinusPoints_norm,plusMinusPoints_rank,foulsPersonal_norm,foulsPersonal_rank,numMinutes_norm,numMinutes_rank,win_norm,win_rank,losses_norm,losses_rank,gamesPlayed_norm,gamesPlayed_rank,salary_norm,salary_rank
1981-1982,1610612739,Regular Season,Cavaliers,Cleveland,103.20731707317073,111.71951219512195,20.523809523809526,43.23809523809524,3.0,9.666666666666666,13.875,3405.0,1935.0,25.0,7.0,1628.0,2187.0,-8.345679012345679,26.085365853658537,241.52439024390245,15.0,82,8463,9161,431.0,908.0,27.0,29.0,111.0,1.7596899224806202,3.5714285714285716,0.7443987197073617,0.0036175710594315244,67.0,,,0.4321428571428571,27,0.24386724386724398,28,0.5349412492269637,14,0.019553072625698335,23,0.7371794871794871,7,0.11458333333333333,4,0.8532039826397754,18,0.2774591339260109,7,0.24271844660194175,19,0.0546875,18,0.6832907075873828,16,0.7309264305177112,17,0.0,22,0.0,13,0.6076775108277876,17,0.07400947459086994,31,0.4198242772646104,33,0.4806312769010044,15,0.12195121951219562,7,0.23809523809523808,20,1.0,24,1.0,1,,
1981-1982,1610612741,Regular Season,Bulls,Chicago,106.6219512195122,108.64634146341463,23.92,45.12,6.2,6.133333333333334,19.789473684210527,3369.0,2071.0,54.0,52.0,1951.0,2547.0,-1.7777777777777777,24.5,242.4390243902439,34.0,82,8743,8909,598.0,1128.0,124.0,92.0,376.0,1.626750362143892,1.0384615384615385,0.7659992147624657,0.025108643167551906,48.0,,,0.5154761904761906,19,0.4496969696969698,16,0.657142857142857,8,0.5826815642458102,10,0.39743589743589747,17,0.6074561403508772,18,0.8440132754659178,21,0.296960137654144,5,0.5242718446601942,8,0.40625,2,0.8209718670076727,2,0.853542234332425,3,0.0,23,0.0,24,0.7051662172900142,9,0.5136809914694994,6,0.6786267286027017,22,0.29411764705882354,5,0.1951219512195121,4,0.5396825396825397,14,0.7076923076923077,18,1.0,1,,
1981-1982,1610612742,Regular Season,Mavericks,Dallas,104.57317073170732,109.0,26.142857142857142,38.714285714285715,3.8,5.666666666666667,16.0,3390.0,491.0,55.0,13.0,1740.0,2360.0,-3.759493670886076,26.75609756097561,240.609756097561,28.0,82,8575,8938,183.0,271.0,19.0,17.0,80.0,6.904276985743381,4.230769230769231,0.7372881355932204,0.026476578411405296,54.0,,,0.46547619047619065,25,0.5844155844155844,9,0.241187384044527,28,0.16033519553072625,20,0.3525641025641026,19,0.2916666666666667,8,0.8493745213173347,20,0.07040435904789218,24,0.5339805825242718,7,0.1015625,13,0.7310315430520035,10,0.7898501362397821,9,0.0,5,0.0,10,0.5755855774850516,23,0.5416666666666667,5,0.6005389327185688,27,0.5595408895265425,19,0.04878048780487916,11,0.4444444444444444,17,0.8,21,1.0,1,,
1981-1982,1610612743,Playoffs,Nuggets,Denver,119.33333333333333,121.0,,45.0,,,,144.0,100.0,1.0,1.0,69.0,83.0,-1.6666666666666667,26.0,240.0,1.0,3,358,363,0.0,45.0,0.0,0.0,0.0,1.44,1.0,0.8313253012048193,0.01,2.0,,,0.8256944444444445,2,,,0.6493506493506495,9,,,,,,,0.020679091141179475,32,0.014338973329509607,29,0.009708737864077669,28,0.0078125,22,0.01875532821824382,31,0.01430517711171662,32,0.0,26,0.0,26,1.0,1,0.20458333333333334,24,0.6830049655614288,21,0.47058823529411764,14,0.0,12,0.015873015873015872,26,0.0,1,0.0125,9,,
1981-1982,1610612743,Regular Season,Nuggets,Denver,126.47560975609755,125.95121951219512,29.333333333333332,43.0,4.0,,24.5,3980.0,1016.0,40.0,9.0,2371.0,2977.0,0.524390243902439,26.0,241.82926829268294,46.0,82,10371,10328,264.0,473.0,12.0,0.0,49.0,3.9173228346456694,4.444444444444445,0.7964393684917702,0.008858267716535433,36.0,,,1.0,1,0.7777777777777777,3,0.5194805194805195,15,0.19553072625698328,19,,,1.0,25,1.0,1,0.1456839690278176,14,0.3883495145631068,13,0.0703125,17,1.0,1,1.0,1,0.0,12,0.0,9,0.8425506246385862,2,0.1812253937007874,27,0.7693416626621816,17,0.47058823529411764,14,0.1463414634146352,6,0.7301587301587301,7,0.5230769230769231,11,1.0,1,,
1981-1982,1610612744,Regular Season,Warriors,Golden State,110.8780487804878,109.84146341463415,21.4,46.2,6.0,3.0,17.0,3646.0,454.0,91.0,9.0,1709.0,2382.0,1.0365853658536586,26.951219512195124,241.21951219512195,45.0,82,9092,9007,107.0,231.0,18.0,3.0,51.0,8.030837004405287,10.11111111111111,0.7174643157010915,0.019823788546255508,37.0,,,0.6193452380952381,10,0.2969696969696969,26,0.7272727272727275,7,0.5474860335195532,11,0.09615384615384615,21,0.375,10,0.9147306612203217,6,0.06509893891597361,25,0.883495145631068,3,0.0703125,17,0.7178175618073316,13,0.7973433242506812,8,0.0,2,0.0,3,0.4861154725872869,33,0.4055616740088106,13,0.7895242671792406,12,0.5824964131994264,23,0.09756097560975605,8,0.7142857142857143,8,0.5384615384615384,12,1.0,1,,
1981-1982,1610612745,Playoffs,Rockets,Houston,87.0,92.0,,,,,,107.0,0.0,0.0,0.0,47.0,61.0,-5.0,22.0,240.0,1.0,3,261,276,0.0,0.0,0.0,0.0,0.0,inf,,0.7704918032786885,,2.0,,,0.036607142857142866,34,,,,,,,,,,,0.011233086545825888,33,0.0,34,0.0,29,0.0,23,0.00937766410912191,32,0.006811989100817439,33,0.0,1,,,0.7254424490150888,6,,,0.5516578567996155,29,0.0,1,0.0,12,0.015873015873015872,26,0.0,1,0.0125,9,,
1981-1982,1610612745,Regular Season,Rockets,Houston,105.85365853658537,105.89024390243902,24.75,46.6,4.25,5.0,17.75,3504.0,440.0,49.0,9.0,1623.0,2225.0,-0.036585365853658534,22.91358024691358,241.21951219512195,46.0,82,8680,8683,99.0,233.0,17.0,15.0,71.0,7.963636363636364,5.444444444444445,0.729438202247191,0.020454545454545454,36.0,,,0.49672619047619065,22,0.5,13,0.7532467532467534,5,0.23952513966480452,18,0.28846153846153844,20,0.4375,12,0.8784784273678836,16,0.06309148264984227,26,0.47572815533980584,10,0.0703125,17,0.6811594202898551,18,0.7438692098092643,16,0.0,3,0.0,5,0.5401567669060889,26,0.4184659090909091,11,0.7472369053339741,18,0.10748002904865635,2,0.09756097560975605,8,0.7301587301587301,7,0.5230769230769231,11,1.0,1,,
1981-1982,1610612746,Regular Season,Clippers,San Diego,108.48780487804878,115.8780487804878,22.272727272727273,39.72727272727273,2.888888888888889,9.0,21.166666666666668,3552.0,901.0,99.0,21.0,1693.0,2330.0,-7.025,28.695121951219512,240.91463414634146,17.0,82,8896,9502,245.0,437.0,26.0,27.0,127.0,3.942286348501665,4.714285714285714,0.7266094420600858,0.023307436182019976,65.0,,,0.5610119047619048,13,0.3498622589531681,24,0.306965761511216,27,0.0,24,0.673076923076923,10,0.7222222222222223,23,0.8907327035996937,11,0.12919414969888157,16,0.9611650485436893,2,0.1640625,10,0.710997442455243,14,0.7796321525885559,14,0.0,11,0.0,8,0.5273898293507587,28,0.47683129855715867,9,0.471864488226814,32,0.787661406025825,31,0.07317073170731646,10,0.2698412698412698,19,0.9692307692307692,23,1.0,1,,
1981-1982,1610612747,Playoffs,Lakers,Los Angeles,115.42857142857143,109.35714285714286,31.333333333333332,47.333333333333336,7.0,10.666666666666666,19.666666666666668,661.0,551.0,2.0,10.0,292.0,404.0,6.071428571428571,25.076923076923077,240.0,12.0,14,1616,1531,188.0,284.0,42.0,64.0,118.0,1.1996370235934664,0.2,0.7227722772277227,0.018148820326678767,2.0,,,0.7303996598639457,3,0.8989898989898989,2,0.8008658008658011,4,0.723463687150838,6,0.8333333333333333,4,0.5972222222222223,17,0.15266785805463365,25,0.07900774304559793,22,0.019417475728155338,27,0.078125,16,0.11381074168797954,24,0.1236376021798365,25,0.0,28,0.0,31,0.5100716968248548,29,0.37129461584996976,16,0.987917896615638,2,0.36199095022624433,11,0.0,12,0.19047619047619047,21,0.0,1,0.15,3,,
1981-1982,1610612747,Regular Season,Lakers,Los Angeles,114.63414634146342,109.76829268292683,27.5,43.833333333333336,8.333333333333334,11.0,17.0,3919.0,1124.0,13.0,11.0,1549.0,2162.0,4.865853658536586,24.353658536585368,242.1341463414634,57.0,82,9400,9001,330.0,526.0,50.0,11.0,17.0,3.486654804270463,1.1818181818181819,0.7164662349676225,0.009786476868327402,25.0,,,0.711011904761905,4,0.6666666666666666,5,0.5735930735930738,12,0.9581005586592181,2,0.8653846153846153,3,0.375,10,0.9844268572887414,2,0.161170060223688,12,0.1262135922330097,21,0.0859375,15,0.649616368286445,22,0.7224114441416893,20,0.0,15,0.0,23,0.4816108721416703,34,0.2002150059311981,25,0.940413262854397,6,0.27690100430416087,4,0.17073170731707252,5,0.9047619047619048,3,0.35384615384615387,7,1.0,1,,
1981-1982,1610612749,Playoffs,Bucks,Milwaukee,102.5,106.0,23.666666666666668,38.166666666666664,6.833333333333333,6.0,17.5,232.0,491.0,8.0,24.0,143.0,199.0,-3.5,28.5,240.0,2.0,6,615,636,142.0,229.0,41.0,12.0,105.0,0.4725050916496945,0.3333333333333333,0.7185929648241206,0.048879837067209775,4.0,,,0.41488095238095246,28,0.4343434343434344,18,0.2056277056277055,29,0.6941340782122906,7,0.3846153846153846,18,0.4166666666666667,11,0.04314526423283125,31,0.07040435904789218,24,0.07766990291262135,24,0.1875,7,0.05029838022165388,29,0.05381471389645776,29,0.0,34,0.0,27,0.4912093624621783,32,1.0,1,0.6107640557424315,26,0.7647058823529411,30,0.0,12,0.031746031746031744,25,0.03076923076923077,2,0.05,8,,
1981-1982,1610612749,Regular Season,Bucks,Milwaukee,108.41463414634147,102.9390243902439,26.125,42.9375,5.476190476190476,9.692307692307692,18.58823529411765,3544.0,2753.0,47.0,46.0,1755.0,2331.0,5.475609756097561,27.646341463414632,241.52439024390245,55.0,82,8890,8441,836.0,1374.0,115.0,126.0,316.0,1.2873229204504177,1.0217391304347827,0.752895752895753,0.01670904467853251,27.0,,,0.5592261904761907,14,0.5833333333333334,10,0.515422077922078,16,0.4553072625698325,13,0.7396449704142011,6,0.5073529411764707,15,0.8886903242277253,12,0.3947519357613995,2,0.4563106796116505,11,0.359375,4,0.7374254049445865,8,0.7799727520435967,13,0.0,27,0.0,25,0.6460268529234049,11,0.3418392057149776,17,0.964440172993753,5,0.6642754662840744,28,0.12195121951219562,7,0.873015873015873,4,0.38461538461538464,8,1.0,1,,
1981-1982,1610612751,Playoffs,Nets,New Jersey,87.5,99.5,19.0,40.0,,,,74.0,86.0,2.0,0.0,25.0,41.0,-12.0,26.0,240.0,0.0,2,175,199,19.0,40.0,0.0,0.0,0.0,0.8604651162790697,inf,0.6097560975609756,0.0,2.0,,,0.048809523809523817,33,0.15151515151515152,30,0.32467532467532473,26,,,,,,,0.002808271636456472,34,0.012331517063378263,32,0.019417475728155338,27,0.0,23,0.0,34,0.0,35,0.0,29,0.0,1,0.0,35,0.0,33,0.27582892839980777,34,0.47058823529411764,14,0.0,12,0.0,27,0.0,1,0.0,10,,
1981-1982,1610612751,Regular Season,Nets,New Jersey,106.65853658536585,105.97560975609755,25.82608695652174,42.75,4.888888888888889,12.4,20.77777777777778,3501.0,1981.0,30.0,23.0,1714.0,2354.0,0.6829268292682927,27.9390243902439,241.21951219512195,44.0,82,8746,8690,594.0,1026.0,44.0,62.0,187.0,1.767289247854619,1.3043478260869565,0.7281223449447749,0.011610297829379102,38.0,,,0.5163690476190477,18,0.5652173913043478,12,0.5032467532467533,17,0.35195530726256996,16,1.0,1,0.6898148148148149,19,0.8777125351033954,17,0.2840550616575853,6,0.2912621359223301,15,0.1796875,8,0.7199488491048593,12,0.7878065395095368,11,0.0,21,0.0,21,0.5342179573568554,27,0.23752734309271414,22,0.7755886592984143,14,0.6987087517934001,29,0.09756097560975605,8,0.6984126984126984,9,0.5538461538461539,13,1.0,1,,
1981-1982,1610612752,Regular Season,Knicks,New York,106.1829268292683,108.85365853658537,26.423076923076923,42.03846153846154,3.2222222222222223,8.0,21.11111111111111,3523.0,2304.0,58.0,20.0,1603.0,2169.0,-2.6707317073170733,26.79268292682927,241.82926829268294,33.0,82,8707,8926,687.0,1093.0,29.0,24.0,190.0,1.5290798611111112,2.9,0.7390502535730752,0.008680555555555556,49.0,,,0.504761904761905,20,0.6013986013986015,8,0.45704295704295717,21,0.05865921787709501,22,0.5769230769230769,12,0.7175925925925926,22,0.8833290783763084,13,0.33036994551190135,4,0.5631067961165048,6,0.15625,11,0.6726342710997443,20,0.7247956403269755,19,0.0,24,0.0,15,0.5835384786593831,22,0.1775896990740741,28,0.6434406535319557,24,0.563845050215208,21,0.1463414634146352,6,0.5238095238095238,15,0.7230769230769231,19,1.0,1,,
1981-1982,1610612754,Regular Season,Pacers,Indiana,102.1829268292683,104.04878048780488,21.4,44.625,5.916666666666667,7.25,13.6,3332.0,1147.0,103.0,49.0,1612.0,2176.0,-1.8658536585365855,24.51219512195122,241.82926829268294,35.0,82,8379,8532,321.0,714.0,71.0,29.0,136.0,2.904969485614647,2.1020408163265305,0.7408088235294118,0.042720139494333044,47.0,,,0.4071428571428573,29,0.2969696969696969,26,0.6250000000000001,11,0.5328212290502794,12,0.5048076923076923,14,0.09166666666666663,3,0.8345672708705643,22,0.1644680240894752,11,1.0,1,0.3828125,3,0.6764705882352942,19,0.7271798365122616,18,0.0,18,0.0,18,0.5914753666718678,19,0.8739828538215636,3,0.6751561749159057,23,0.2955523672883787,6,0.1463414634146352,6,0.5555555555555556,13,0.6923076923076923,17,1.0,1,,
1981-1982,1610612755,Playoffs,76ers,Philadelphia,105.71428571428571,104.42857142857143,26.523809523809526,41.142857142857146,7.619047619047619,8.545454545454545,15.857142857142858,880.0,1793.0,9.0,34.0,451.0,608.0,1.2857142857142858,27.38095238095238,241.1904761904762,12.0,21,2220,2193,557.0,864.0,160.0,94.0,333.0,0.49079754601226994,0.2647058823529412,0.7417763157894737,0.018962632459564976,9.0,,,0.49332482993197274,24,0.6075036075036077,7,0.39888682745825627,24,0.8324022346368715,3,0.6293706293706293,11,0.2797619047619048,7,0.20857799336226704,24,0.25709779179810727,9,0.08737864077669903,23,0.265625,5,0.1815856777493606,23,0.1931198910081744,24,0.0,33,0.0,29,0.5958419133044813,18,0.3879438557352668,14,0.7993409761790348,11,0.6330532212885153,25,0.09523809523809632,9,0.19047619047619047,21,0.1076923076923077,4,0.2375,2,,
1981-1982,1610612755,Regular Season,76ers,Philadelphia,111.20731707317073,105.47560975609755,27.853658536585368,41.53658536585366,7.512195121951219,11.722222222222221,17.98611111111111,3616.0,6974.0,41.0,128.0,1846.0,2460.0,5.7317073170731705,26.634146341463413,242.1341463414634,58.0,82,9119,8649,2284.0,3406.0,616.0,211.0,1295.0,0.5184972755950674,0.3203125,0.7504065040650406,0.018353885861772296,24.0,,,0.6273809523809524,7,0.6881005173688102,4,0.4244535951853027,22,0.8135985829132034,4,0.9348290598290597,2,0.4571759259259259,13,0.9070717385754404,8,1.0,1,0.39805825242718446,12,1.0,1,0.7762148337595908,4,0.8239100817438693,4,0.0,32,0.0,28,0.6347922192749778,12,0.37548991492209155,15,0.9745314752522825,3,0.5451936872309898,18,0.17073170731707252,5,0.9206349206349206,2,0.3384615384615385,6,1.0,1,,
1981-1982,1610612756,Playoffs,Suns,Phoenix,110.0,116.57142857142857,,35.0,,,,324.0,83.0,5.0,3.0,117.0,157.0,-6.571428571428571,25.5,240.0,2.0,7,770,816,0.0,35.0,0.0,0.0,0.0,3.9036144578313254,1.6666666666666667,0.7452229299363057,0.03614457831325301,5.0,,,0.5979166666666668,11,,,0.0,31,,,,,,,0.0666326270104672,28,0.011901347863492975,33,0.04854368932038835,25,0.0234375,20,0.0392156862745098,30,0.039509536784741145,31,0.0,13,0.0,20,0.6113973880281807,16,0.7394578313253012,4,0.48973707695476076,31,0.4117647058823529,13,0.0,12,0.031746031746031744,25,0.046153846153846156,3,0.0625,7,,
1981-1982,1610612756,Regular Season,Suns,Phoenix,106.15853658536585,102.70731707317073,22.25,45.0,6.333333333333333,6.0,21.0,3508.0,699.0,54.0,11.0,1635.0,2161.0,3.451219512195122,24.604938271604937,241.82926829268294,46.0,82,8705,8422,178.0,360.0,19.0,6.0,84.0,5.0185979971387695,4.909090909090909,0.7565941693660343,0.015736766809728183,36.0,,,0.5041666666666667,21,0.3484848484848485,25,0.6493506493506495,9,0.6061452513966481,8,0.3846153846153846,18,0.7083333333333334,21,0.8794996170538678,14,0.10022942357327215,20,0.5242718446601942,8,0.0859375,15,0.6862745098039216,15,0.7220708446866485,21,0.0,7,0.0,7,0.6627187776559876,10,0.32194802098235575,18,0.8846708313310908,8,0.306463326071169,9,0.1463414634146352,6,0.7301587301587301,7,0.5230769230769231,11,1.0,1,,
1981-1982,1610612757,Regular Season,Trail Blazers,Portland,109.82926829268293,109.23170731707317,23.857142857142858,40.0,3.25,8.0,13.0,3629.0,589.0,29.0,1.0,1719.0,2384.0,0.5975609756097561,24.29268292682927,241.21951219512195,42.0,82,9006,8957,167.0,280.0,13.0,16.0,13.0,6.161290322580645,29.0,0.7210570469798657,0.001697792869269949,40.0,,,0.5937500000000001,12,0.44588744588744594,17,0.32467532467532473,26,0.06354748603351956,21,0.5769230769230769,12,0.041666666666666664,2,0.9103906050548889,7,0.08445655291081158,21,0.2815533980582524,16,0.0078125,22,0.722080136402387,11,0.7980245231607629,7,0.0,6,0.0,2,0.5023304122977229,30,0.03473401245048104,32,0.7722248918789043,15,0.26972740315638455,3,0.09756097560975605,8,0.6666666666666666,11,0.5846153846153846,15,1.0,1,,
1981-1982,1610612758,Regular Season,Kings,Kansas City,107.13414634146342,110.23170731707317,27.272727272727273,40.72727272727273,4.545454545454546,9.285714285714286,21.0,3604.0,982.0,26.0,4.0,1551.0,2158.0,-3.097560975609756,28.85,242.4390243902439,30.0,82,8785,9039,300.0,448.0,50.0,65.0,21.0,3.670061099796334,6.5,0.7187210379981465,0.004073319755600814,52.0,,,0.5279761904761907,17,0.6528925619834711,6,0.371900826446281,25,0.2915185373285933,17,0.7005494505494506,8,0.7083333333333334,21,0.9040081695174879,9,0.14080871809578435,15,0.2524271844660194,18,0.03125,19,0.6504688832054561,21,0.7210490463215259,22,0.0,14,0.0,4,0.49178739032850455,31,0.08333333333333333,30,0.6266218164344065,25,0.8058823529411766,32,0.1951219512195121,4,0.47619047619047616,16,0.7692307692307693,20,1.0,1,,
1981-1982,1610612759,Playoffs,Spurs,San Antonio,107.33333333333333,111.55555555555556,33.0,43.0,,,,387.0,87.0,5.0,4.0,187.0,254.0,-4.222222222222222,26.5,240.0,4.0,9,966,1004,33.0,43.0,0.0,0.0,0.0,4.448275862068965,1.25,0.7362204724409449,0.04597701149425287,5.0,,,0.5328373015873016,15,1.0,1,0.5194805194805195,15,,,,,,,0.0827163645647179,27,0.012474906796673358,31,0.04854368932038835,25,0.03125,19,0.06905370843989769,26,0.07254768392370572,27,0.0,9,0.0,22,0.5707669333110551,24,0.9406130268199234,2,0.5823055155107053,28,0.5294117647058824,17,0.0,12,0.06349206349206349,23,0.046153846153846156,3,0.0875,5,,
1981-1982,1610612759,Regular Season,Spurs,San Antonio,113.07317073170732,110.76829268292683,26.0,49.6,7.5,7.0,15.75,3698.0,503.0,64.0,12.0,1812.0,2335.0,2.3048780487804876,27.19753086419753,240.91463414634146,48.0,82,9272,9083,130.0,248.0,30.0,14.0,63.0,7.351888667992048,5.333333333333333,0.776017130620985,0.02385685884691849,34.0,,,0.6729166666666668,5,0.5757575757575758,11,0.9480519480519483,2,0.8114525139664804,5,0.4807692307692307,15,0.2708333333333333,6,0.9280061271381159,3,0.07212503584743332,23,0.6213592233009708,4,0.09375,14,0.7617220801364024,7,0.7813351498637602,12,0.0,4,0.0,6,0.7503797022589017,4,0.48807157057654077,8,0.8395002402691013,9,0.6114742193173567,24,0.07317073170731646,10,0.7619047619047619,6,0.49230769230769234,10,1.0,1,,
1981-1982,1610612760,Playoffs,SuperSonics,Seattle,99.5,97.25,23.0,48.0,,,,306.0,88.0,4.0,2.0,180.0,234.0,2.25,24.571428571428573,240.0,3.0,8,796,778,23.0,48.0,0.0,0.0,0.0,3.477272727272727,2.0,0.7692307692307693,0.022727272727272728,5.0,,,0.34166666666666673,32,0.3939393939393939,22,0.8441558441558442,3,,,,,,,0.062037273423538424,29,0.012618296529968454,30,0.038834951456310676,26,0.015625,21,0.06606990622335891,27,0.06573569482288828,28,0.0,16,0.0,19,0.7197510712099573,7,0.4649621212121212,10,0.8373378183565593,10,0.30252100840336155,7,0.0,12,0.047619047619047616,24,0.046153846153846156,3,0.075,6,,
1981-1982,1610612760,Regular Season,SuperSonics,Seattle,107.2560975609756,103.1219512195122,23.444444444444443,42.55555555555556,3.8,7.0,15.6,3506.0,754.0,38.0,10.0,1745.0,2357.0,4.134146341463414,24.9390243902439,241.82926829268294,52.0,82,8795,8456,211.0,383.0,19.0,28.0,78.0,4.649867374005305,3.8,0.7403478998727195,0.013262599469496022,30.0,,,0.5309523809523808,16,0.4208754208754208,19,0.4906204906204908,18,0.16033519553072625,20,0.4807692307692307,15,0.2583333333333333,5,0.8789890222108757,15,0.10811585890450244,19,0.36893203883495146,14,0.078125,16,0.7331628303495311,9,0.7888283378746594,10,0.0,8,0.0,12,0.589395097170908,20,0.2713306808134395,19,0.9115809706871696,7,0.3457675753228119,10,0.1463414634146352,6,0.8253968253968254,5,0.4307692307692308,9,1.0,1,,
1981-1982,1610612762,Regular Season,Jazz,Utah,110.90243902439025,116.5609756097561,23.22222222222222,43.55555555555556,5.285714285714286,2.0,19.0,3679.0,856.0,22.0,11.0,1714.0,2291.0,-5.658536585365853,26.76829268292683,241.21951219512195,25.0,82,9094,9558,209.0,392.0,37.0,2.0,19.0,4.297897196261682,2.0,0.74814491488433,0.012850467289719626,57.0,,,0.6199404761904763,9,0.4074074074074074,21,0.5555555555555557,13,0.42178770949720673,14,0.0,22,0.5416666666666666,16,0.9231554761296911,4,0.12274161170060224,18,0.21359223300970873,20,0.0859375,15,0.7199488491048593,12,0.7663487738419619,15,0.0,10,0.0,19,0.6245850734103117,15,0.26289914330218067,20,0.525708793849111,30,0.5609756097560977,20,0.09756097560975605,8,0.3968253968253968,18,0.8461538461538461,22,1.0,1,,
1981-1982,1610612764,Playoffs,Bullets,Washington,100.14285714285714,101.71428571428571,20.0,41.25,,,17.0,270.0,355.0,10.0,0.0,151.0,194.0,-1.5714285714285714,27.5,250.71428571428572,3.0,7,701,712,80.0,165.0,0.0,0.0,17.0,0.7605633802816901,inf,0.7783505154639175,0.0,4.0,,,0.3573554421768707,31,0.21212121212121213,29,0.4058441558441559,23,,,,,0.375,10,0.05284656624968088,30,0.050903355319759105,27,0.0970873786407767,22,0.0,23,0.05370843989769821,28,0.052111716621253405,30,0.0,30,0.0,1,0.7609108808006781,3,0.0,33,0.6867577400974805,20,0.6470588235294118,26,0.8571428571428578,2,0.047619047619047616,24,0.03076923076923077,2,0.0625,7,,
1981-1982,1610612764,Regular Season,Bullets,Washington,103.47560975609755,102.59756097560975,24.074074074074073,42.44444444444444,3.0,7.666666666666667,20.8,3400.0,2346.0,59.0,26.0,1626.0,2101.0,0.8780487804878049,25.24390243902439,241.82926829268294,43.0,82,8485,8413,650.0,1146.0,24.0,23.0,104.0,1.4492753623188406,2.269230769230769,0.7739171822941456,0.011082693947144074,39.0,,,0.43869047619047613,26,0.4590347923681256,15,0.48340548340548334,19,0.019553072625698335,23,0.5448717948717949,13,0.6916666666666668,20,0.8519274955322951,19,0.33639231431029537,3,0.5728155339805825,5,0.203125,6,0.6824381926683717,17,0.7016348773841962,23,0.0,25,0.0,17,0.7409020840145591,5,0.2267334470019892,23,0.7832772705430082,13,0.38163558106169276,12,0.1463414634146352,6,0.6825396825396826,10,0.5692307692307692,14,1.0,1,,
1981-1982,1610612765,Regular Season,Pistons,Detroit,111.1219512195122,112.03658536585365,21.166666666666668,44.833333333333336,5.125,9.2,21.444444444444443,3561.0,1047.0,52.0,13.0,1938.0,2586.0,-0.9146341463414634,26.329268292682926,241.82926829268294,39.0,82,9112,9187,254.0,538.0,41.0,46.0,193.0,3.4011461318051577,4.0,0.7494199535962877,0.012416427889207259,43.0,,,0.6252976190476192,8,0.2828282828282829,27,0.6385281385281387,10,0.3935055865921788,15,0.6923076923076922,9,0.7453703703703702,24,0.8930303803931581,10,0.15012905075996558,13,0.5048543689320388,9,0.1015625,13,0.8154305200341005,3,0.8668256130790191,2,0.0,17,0.0,11,0.6303396579418659,14,0.2540194205666985,21,0.7126381547333013,19,0.5093256814921089,16,0.1463414634146352,6,0.6190476190476191,12,0.6307692307692307,16,1.0,1,,
1982-1983,1610612737,Playoffs,Hawks,Atlanta,89.66666666666667,98.0,21.333333333333332,43.0,,,,108.0,247.0,1.0,0.0,52.0,71.0,-8.333333333333334,22.666666666666668,240.0,1.0,3,269,294,64.0,129.0,0.0,0.0,0.0,0.43724696356275305,inf,0.7323943661971831,0.0,2.0,,,0.0,34,0.009360374414976566,34,0.27472527472527464,27,,,,,,,0.007464607464607464,33,0.008786885245901639,33,0.010869565217391304,26,0.0,22,0.00792910447761194,33,0.007936507936507936,33,0.23344137322752098,34,0.0,1,0.29929818803154834,24,0.0,32,0.15804556220293944,32,0.0,1,0.0,16,0.015384615384615385,27,0.014925373134328358,2,0.0125,9,,
